date,long_return,ticker.x,short_return,ticker.y,spread_return,spread_nav,peak_nav,drawdown
2024-09-16,0.0024599288353115423,DEBO10,1.937301587301587e-4,CASH_EUR,0.0022661986765813835,1.0022661986765813,1.0022661986765813,0
2024-09-17,-0.001835909612172948,DEBO10,1.9261904761904761e-4,CASH_EUR,-0.0020285286597919957,1.000233072967825,1.0022661986765813,-0.0020285286597919727
2024-09-18,-0.0034228114142100807,DEBO10,1.8908730158730157e-4,CASH_EUR,-0.0036118987157973824,0.9966203324160745,1.0022661986765813,-0.005633100535528124
2024-09-19,1.5615723040429685e-5,DEBO10,1.8785714285714285e-4,CASH_EUR,-1.7224141981671316e-4,0.996448673115001,1.0022661986765813,-0.005804371702110567
2024-09-20,-0.002055472722100715,DEBO10,1.853174603174603e-4,CASH_EUR,-0.0022407901824181755,0.9942158407110012,1.0022661986765813,-0.008032155505403593
2024-09-23,0.003939770564924894,DEBO10,1.8384920634920637e-4,CASH_EUR,0.0037559213585756875,0.9979500372221619,1.0022661986765813,-0.004306402291246125
2024-09-24,0.003541819817271641,DEBO10,1.8384920634920637e-4,CASH_EUR,0.0033579706109224347,1.0013011241183227,1.0022661986765813,-9.628924526566829e-4
2024-09-25,-0.0039633922460389215,DEBO10,1.834126984126984e-4,CASH_EUR,-0.00414680494445162,0.997148923665944,1.0022661986765813,-0.005105704469924532
2024-09-26,0.0013895073596810192,DEBO10,1.8361111111111112e-4,CASH_EUR,0.001205896248569908,0.9983513818122582,1.0022661986765813,-0.003905965171221215
2024-09-27,0.002601803273464265,DEBO10,1.8273809523809527e-4,CASH_EUR,0.0024190651782261697,1.0007664588756342,1.0022661986765813,-0.0014963487773281825
2024-09-30,6.266334554978492e-4,DEBO10,1.8353174603174602e-4,CASH_EUR,4.4310170946610316e-4,1.0012099002043384,1.0022661986765813,-0.0010539101025631714
2024-10-01,0.007932598108302491,DEBO10,1.8253968253968252e-4,CASH_EUR,0.0077500584257628085,1.008969335427374,1.008969335427374,0
2024-10-02,-0.005023980237196857,DEBO10,1.8250000000000002e-4,CASH_EUR,-0.005206480237196857,1.0037161565225339,1.008969335427374,-0.005206480237196831
2024-10-03,-0.0028165440517171625,DEBO10,1.8250000000000002e-4,CASH_EUR,-0.0029990440517171624,1.0007059675537027,1.008969335427374,-0.008189909825328079
2024-10-04,-0.006284212766581865,DEBO10,1.840873015873016e-4,CASH_EUR,-0.006468300068169166,0.9942331010755577,1.008969335427374,-0.014605235099215852
2024-10-07,-0.0031144749897077384,DEBO10,1.8488095238095237e-4,CASH_EUR,-0.003299355942088691,0.9909527721857028,1.008969335427374,-0.01785640317209436
2024-10-08,2.674342012840558e-4,DEBO10,1.8361111111111112e-4,CASH_EUR,8.38230901729447e-5,0.9910358369092829,1.008969335427374,-0.01777407686081467
