date,long_return,ticker.x,short_return,ticker.y,spread_return,spread_nav,peak_nav,drawdown
2024-05-15,0.009000295510061429,UKBO10,0.008483934664670123,GLGOLD,5.16360845391306e-4,1.0005163608453913,1.0005163608453913,0
2024-05-16,2.155667210492762e-4,UKBO10,0.0017136244650273191,GLGOLD,-0.001498057743978043,0.9990175295630501,1.0005163608453913,-0.001498057743978043
2024-05-17,-0.00440750108014043,UKBO10,0.01446343358159985,GLGOLD,-0.01887093466174028,0.9801651350367326,1.0005163608453913,-0.020340722655912247
2024-05-21,0.001480735493040397,UKBO10,0.011037884932961983,GLGOLD,-0.009557149439921586,0.9707975503653856,1.0005163608453913,-0.029703472769695316
2024-05-22,-0.005914389059923697,UKBO10,-0.013040144936978804,GLGOLD,0.007125755877055107,0.9777152167153323,1.0005163608453913,-0.022789376588297938
2024-05-23,-0.0024787677048042633,UKBO10,-0.018128819151216558,GLGOLD,0.015650051446412294,0.9930165101568676,1.0005163608453913,-0.007495980057923957
2024-05-24,0.0012426182497378147,UKBO10,-0.0014081730766476452,GLGOLD,0.00265079132638546,0.9956487897089489,1.0005163608453913,-0.004865059010458861
2024-05-28,-0.002233936918744295,UKBO10,-6.236738366637296e-4,GLGOLD,-0.0016102630820805652,0.9940455332201623,1.0005163608453913,-0.006467488067622873
2024-05-29,-0.010198989934217528,UKBO10,-0.00608428145719575,GLGOLD,-0.004114708477021778,0.9899553256380758,1.0005163608453913,-0.010555584716667621
2024-05-30,0.004775039115269886,UKBO10,-0.008475849294986904,GLGOLD,0.01325088841025679,1.0030731131892452,1.0030731131892452,0
2024-05-31,0.0037519944531403393,UKBO10,-0.006490480515852881,GLGOLD,0.01024247496899322,1.0133470644431561,1.0133470644431561,0
2024-06-03,0.007475629138922191,UKBO10,-0.003346041535417399,GLGOLD,0.01082167067433959,1.0243131726533687,1.0243131726533687,0
2024-06-04,0.003215419238714823,UKBO10,-0.012789768185451633,GLGOLD,0.016005187424166456,1.0407074969627286,1.0407074969627286,0
2024-06-05,-2.465629220702592e-4,UKBO10,0.015870425575657876,GLGOLD,-0.016116988497728135,1.0239344262046808,1.0407074969627286,-0.016116988497728135
2024-06-06,0.002466135012324955,UKBO10,0.006536006218522239,GLGOLD,-0.004069871206197284,1.0197671449664363,1.0407074969627286,-0.020121265636507846
2024-06-07,-0.006150017321189916,UKBO10,-0.022014608610384068,GLGOLD,0.015864591289194152,1.0359453339314773,1.0407074969627286,-0.004575890002858185
2024-06-10,-0.005693200644280028,UKBO10,-0.002267246014676094,GLGOLD,-0.0034259546296039334,1.0323962322186782,1.0407074969627286,-0.00798616784092221
2024-06-11,0.00373414475404954,UKBO10,0.006979465993381062,GLGOLD,-0.0032453212393315223,1.0290457747988528,1.0407074969627286,-0.011205571400138892
2024-06-12,0.011408788944194281,UKBO10,-0.00322372650112146,GLGOLD,0.014632515445315741,1.0441033029925342,1.0441033029925342,0
2024-06-13,-2.4523276057430987e-4,UKBO10,-0.004366125647536245,GLGOLD,0.0041208928869619355,1.0484059408670896,1.0484059408670896,0
2024-06-14,0.006377310558023597,UKBO10,0.004872502745689733,GLGOLD,0.0015048078123338637,1.0499835903174035,1.0499835903174035,0
2024-06-17,-0.00560568263566763,UKBO10,-0.006141890606100708,GLGOLD,5.36207970433078e-4,1.0505465998873558,1.0505465998873558,0
2024-06-18,0.005882294334718097,UKBO10,-0.0026021085665404176,GLGOLD,0.008484402901258514,1.0594598605073473,1.0594598605073473,0
2024-06-19,-0.0012181936047513942,UKBO10,3.261245899432996e-4,GLGOLD,-0.0015443181946946938,1.0578237173682172,1.0594598605073473,-0.0015443181946945828
2024-06-20,-4.880539115906801e-4,UKBO10,0.019396942810207873,GLGOLD,-0.019884996721798553,1.0367888962161094,1.0594598605073473,-0.021398606154254263
2024-06-21,-2.4399424862020513e-4,UKBO10,-0.007994882962603866,GLGOLD,0.007750888713983661,1.0448249315705744,1.0594598605073473,-0.013813575655206578
2024-06-24,-0.0014649303808697,UKBO10,0.001611863250560619,GLGOLD,-0.003076793631430319,1.0416102208751585,1.0594598605073473,-0.016847867765033664
2024-06-25,0.0022006193254111572,UKBO10,-0.004184159187224701,GLGOLD,0.006384778512635858,1.048260671431944,1.0594598605073473,-0.010570659156487805
2024-06-26,-0.005855230236877618,UKBO10,-0.004848093179025237,GLGOLD,-0.0010071370578523808,1.0472049292634558,1.0594598605073473,-0.011567150111777669
2024-06-27,0.001963306485802452,UKBO10,0.011529777138418407,GLGOLD,-0.009566470652615955,1.0371868740403822,1.0594598605073473,-0.021022963962314845
2024-06-28,-0.0041636481868142505,UKBO10,0.001605394061335419,GLGOLD,-0.0057690422481496695,1.031203299144817,1.0594598605073473,-0.026670723843184585
2024-07-01,-0.0076242437423910125,UKBO10,0.006250942821438343,GLGOLD,-0.013875186563829356,1.0168951609839463,1.0594598605073473,-0.0401758491378974
2024-07-02,0.001734820245751223,UKBO10,-6.370872677337047e-4,GLGOLD,0.0023719075134849277,1.0193071422567106,1.0594598605073473,-0.037899235022843314
