date,long_return,ticker.x,short_return,ticker.y,spread_return,spread_nav,peak_nav,drawdown
2024-02-01,0.002277063011444591,GLGOLD,0.012493688211609788,USEQMA,-0.010216625200165197,0.9897833747998348,0.9897833747998348,0
2024-02-02,-0.004165111995811377,GLGOLD,0.01068444607751462,USEQMA,-0.014849558073325997,0.9750855290957321,0.9897833747998348,-0.014849558073325997
2024-02-05,3.802513441659716e-4,GLGOLD,-0.0031863375266721894,USEQMA,0.003566588870838161,0.9785632582919201,0.9897833747998348,-0.011335931471049165
2024-02-06,0.006841458575491455,GLGOLD,0.0023104108269635937,USEQMA,0.004531047748527861,0.9829971751401958,0.9897833747998348,-0.006856247369290691
2024-02-07,0.003586305129936962,GLGOLD,0.008241457963390042,USEQMA,-0.00465515283345308,0.9784211730550656,0.9897833747998348,-0.011479483323375672
2024-02-08,-0.003385344652329758,GLGOLD,5.705832608251526e-4,USEQMA,-0.003955927913154911,0.9745506094257552,0.9897833747998348,-0.015389999228023088
2024-02-09,-0.002830722647462869,GLGOLD,0.0057423415255595245,USEQMA,-0.008573064173022393,0.9661957245112902,0.9897833747998348,-0.023831123950040833
2024-02-12,-0.0024603496745985165,GLGOLD,-9.489536011326738e-4,USEQMA,-0.0015113960734658427,0.9647354200870644,0.9897833747998348,-0.025306501756342303
2024-02-13,0.003225217768491495,GLGOLD,-0.013674255653625456,USEQMA,0.01689947342211695,0.9810389406782006,0.9897833747998348,-0.008834694888063321
2024-02-14,-0.003971209596093428,GLGOLD,0.009579763275017639,USEQMA,-0.013550972871111067,0.9677449086075668,0.9897833747998348,-0.022265949048421718
2024-02-15,-3.797459699936834e-4,GLGOLD,0.005821250684729495,USEQMA,-0.006200996654723179,0.9617439256666659,0.9897833747998348,-0.02832887462758138
2024-02-16,0.0032288930807811145,GLGOLD,-0.0048034698371121065,USEQMA,0.008032362917893221,0.9694690019116997,0.9897833747998348,-0.020524059511752513
2024-02-20,0.004144710357245396,GLGOLD,-0.006005322001165325,USEQMA,0.010150032358410721,0.9793091436515796,0.9897833747998348,-0.010582347021512062
2024-02-21,-0.0015009151838062396,GLGOLD,0.001264199922982101,USEQMA,-0.0027651151067883406,0.9766012411442527,0.9897833747998348,-0.013318200720685902
2024-02-22,0,GLGOLD,0.02112288421741404,USEQMA,-0.02112288421741404,0.9559726062009798,0.9897833747998348,-0.03415976612629268
2024-02-23,0.0054490103577413684,GLGOLD,3.479475462115911e-4,USEQMA,0.005101062811529777,0.9608490825113128,0.9897833747998348,-0.02923295442740026
