date,long_return,ticker.x,short_return,ticker.y,spread_return,spread_nav,peak_nav,drawdown
2024-04-25,-0.004576430353515626,USEQMA,-0.0034612197236900677,GLGOLD,-0.0011152106298255582,0.9988847893701744,0.9988847893701744,0
2024-04-26,0.01020914263474304,USEQMA,0.00299962631145112,GLGOLD,0.00720951632329192,1.0060862655642266,1.0060862655642266,0
2024-04-29,0.0031784486665891176,USEQMA,-0.0017314270534756204,GLGOLD,0.004909875720064738,1.0110260240918112,1.0110260240918112,0
2024-04-30,-0.01573051358686217,USEQMA,-0.010564509741516792,GLGOLD,-0.005166003845345379,1.0058030597636085,1.0110260240918112,-0.00516600384534549
2024-05-02,0.009128437077573048,USEQMA,-0.002549761889940272,GLGOLD,0.01167819896751332,1.0175490280176618,1.0175490280176618,0
2024-05-03,0.012556739721478527,USEQMA,-0.01134372318924326,GLGOLD,0.023900462910721787,1.041868920821639,1.041868920821639,0
2024-05-06,0.01032612390701182,USEQMA,0.012605022538523913,GLGOLD,-0.002278898631512094,1.0394946071637636,1.041868920821639,-0.002278898631511983
2024-05-07,0.0013434298232750663,USEQMA,-0.0025534242711090505,GLGOLD,0.003896854094384117,1.04354536597978,1.04354536597978,0
2024-05-08,-5.835618166138978e-6,USEQMA,0.005600000000000049,GLGOLD,-0.005605835618166188,1.0376954221979982,1.04354536597978,-0.005605835618166299
2024-05-10,0.001649398844549843,USEQMA,0.017979296408860312,GLGOLD,-0.01632989756431047,1.020749962250551,1.04354536597978,-0.02184419046106978
2024-05-13,-2.4130405535727206e-4,USEQMA,-0.013285401941505626,GLGOLD,0.013044097886148354,1.0340647246754295,1.04354536597978,-0.009085030333539135
2024-05-14,0.004837813139759728,USEQMA,0.008236990824616486,GLGOLD,-0.003399177684856758,1.0305497549386151,1.04354536597978,-0.012453326386019925
2024-05-15,0.011715927882596233,USEQMA,0.008483934664670123,GLGOLD,0.00323199321792611,1.0338804847573122,1.04354536597978,-0.00926158223451401
2024-05-16,-0.0020816677921287052,USEQMA,0.0017136244650273191,GLGOLD,-0.0037952922571560244,1.029956606158688,1.04354536597978,-0.013021724080326424
2024-05-17,0.0011647735102702228,USEQMA,0.01446343358159985,GLGOLD,-0.013298660071329627,1.0162595633651634,1.04354536597978,-0.026147212669568987
2024-05-21,0.002501874243978186,USEQMA,0.011037884932961983,GLGOLD,-0.008536010688983797,1.0075847608694963,1.04354536597978,-0.034460030471718306
2024-05-22,-0.002706123039226127,USEQMA,-0.013040144936978804,GLGOLD,0.010334021897752677,1.0179971638521637,1.04354536597978,-0.02448211928345756
2024-05-23,-0.0073807894850155265,USEQMA,-0.018128819151216558,GLGOLD,0.010748029666201031,1.0289386275693553,1.04354536597978,-0.013997224161606536
2024-05-24,0.0070010425881694704,USEQMA,-0.0014081730766476452,GLGOLD,0.008409215664817116,1.0375911943944467,1.04354536597978,-0.00570571417347332
2024-05-28,2.488018529340774e-4,USEQMA,-6.236738366637296e-4,GLGOLD,8.72475689597807e-4,1.0384964674872965,1.04354536597978,-0.004838216580783761
2024-05-29,-0.007367046509680453,USEQMA,-0.00608428145719575,GLGOLD,-0.0012827650524847023,1.037164320511675,1.04354536597978,-0.006114775338122325
2024-05-30,-0.005975035585443322,USEQMA,-0.008475849294986904,GLGOLD,0.002500813709543581,1.0397580752634603,1.04354536597978,-0.0036292535425748174
2024-05-31,0.00802787620486467,USEQMA,-0.006490480515852881,GLGOLD,0.014518356720717551,1.054853653903382,1.054853653903382,0
2024-06-03,0.0011160825806737495,USEQMA,-0.003346041535417399,GLGOLD,0.0044621241160911485,1.0595605418314111,1.0595605418314111,0
2024-06-04,0.0015028090913065117,USEQMA,-0.012789768185451633,GLGOLD,0.014292577276758145,1.0747043927549402,1.0747043927549402,0
2024-06-05,0.011847649793331305,USEQMA,0.015870425575657876,GLGOLD,-0.004022775782326571,1.0703810979506057,1.0747043927549402,-0.004022775782326571
2024-06-06,-1.9981663563317653e-4,USEQMA,0.006536006218522239,GLGOLD,-0.0067358228541554155,1.063171200488374,1.0747043927549402,-0.010731501931430243
2024-06-07,-0.0011152197300303701,USEQMA,-0.022014608610384068,GLGOLD,0.020899388880353698,1.085390828853773,1.085390828853773,0
2024-06-10,0.0025808546645145203,USEQMA,-0.002267246014676094,GLGOLD,0.0048481006791906145,1.0906529128683264,1.0906529128683264,0
2024-06-11,0.0027103813151374556,USEQMA,0.006979465993381062,GLGOLD,-0.0042690846782436065,1.0859968232287185,1.0906529128683264,-0.0042690846782436065
2024-06-12,0.008503672791998707,USEQMA,-0.00322372650112146,GLGOLD,0.011727399293120166,1.0987327416057817,1.0987327416057817,0
2024-06-13,0.0023446558536817097,USEQMA,-0.004366125647536245,GLGOLD,0.006710781501217955,1.1061060969629322,1.1061060969629322,0
2024-06-14,-3.93860697500914e-4,USEQMA,0.004872502745689733,GLGOLD,-0.005266363443190647,1.1002809402495963,1.1061060969629322,-0.005266363443190647
2024-06-17,0.007664386564552705,USEQMA,-0.006141890606100708,GLGOLD,0.013806277170653414,1.1154717238762692,1.1154717238762692,0
